"p1","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
5.27477614751648,680.928784799029,9,9,NA,0,TRUE,TRUE,2.38999999999999,8,23,1316,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1363.85756959806,1363.86061373809
4.79491947917711,657.775430058449,10,10,NA,0,TRUE,TRUE,2.48000000000002,8,24,1275,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1317.5508601169,1317.55400230072
5.21819017449749,674.956596884234,9,9,NA,0,TRUE,TRUE,2.31,8,25,1326,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1351.91319376847,1351.9162149165
3.2913086247079,747.839109611984,10,10,NA,0,TRUE,TRUE,2.63999999999999,8,26,1323,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1497.67821922397,1497.68124723305
1.91165256016216,321.795722962374,10,10,NA,0,TRUE,TRUE,1.30000000000001,9,13,656,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",645.591445924749,645.5975621327
2.44373455585029,553.523628812577,10,10,NA,0,TRUE,TRUE,2.01999999999998,9,14,1092,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1109.04725762515,1109.05092734992
1.84749208558107,617.048606662518,10,10,NA,0,TRUE,TRUE,1.88999999999999,9,16,992,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1236.09721332504,1236.10125372908
3.73314574649453,481.975036345003,11,11,NA,0,TRUE,TRUE,1.86000000000001,9,17,898,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",965.950072690006,965.95453697572
2.29682669575391,400.40743167541,11,11,NA,0,TRUE,TRUE,1.38999999999999,9,18,672,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",802.814863350819,802.820833500073
8.39497545228353,496.382910351444,9,9,NA,0,TRUE,TRUE,2.34000000000003,9,19,1151,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",994.765820702888,994.769301990965
7.48546595815547,538.181460515794,9,9,NA,0,TRUE,TRUE,2,9,20,1173,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1078.36292103159,1078.36633691545
4.68554467428649,289.984786701242,10,10,NA,0,TRUE,TRUE,1.09999999999997,9,21,569,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",581.969573402484,581.976628076205
6.41239832043206,509.152032722327,9,9,NA,0,TRUE,TRUE,1.92000000000002,9,22,1099,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1020.30406544465,1020.30771175277
7.74490423072793,562.750727824347,9,9,NA,0,TRUE,TRUE,2.19,9,23,1250,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1127.50145564869,1127.5046607769
2.90290649561513,170.637495290168,11,11,NA,0,TRUE,TRUE,0.54000000000002,9,24,306,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",343.274990580335,343.288148475072
4.01417390855859,563.983951724262,11,11,NA,0,TRUE,TRUE,2.18000000000001,9,25,1050,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1129.96790344852,1129.97172024242
2.02374099770711,161.96477924542,10,10,NA,0,TRUE,TRUE,0.529999999999973,11,3,329,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",325.929558490841,325.941790906743
2.7153459772788,233.114959942093,10,10,NA,0,TRUE,TRUE,0.909999999999968,11,6,492,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",468.229919884186,468.238083149492
3.95936525344614,249.865851122749,11,11,NA,0,TRUE,TRUE,1.02999999999997,11,7,509,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",501.731702245497,501.739591791848
5.24161680024937,182.899384969995,9,9,NA,0,TRUE,TRUE,0.529999999999973,11,9,363,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",367.798769939991,367.809850272401
2.77932634715854,208.422728021328,11,11,NA,0,TRUE,TRUE,0.75,11,10,365,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",418.845456042656,418.856475326402
3.62732898484817,150.965155855592,11,11,NA,0,TRUE,TRUE,0.46999999999997,11,13,277,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",303.930311711184,303.944857165729
1.8563070774185,275.815868087532,10,10,NA,0,TRUE,TRUE,0.870000000000005,11,14,450,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",553.631736175064,553.640664746493
3.25382152532611,441.174133828318,11,11,NA,0,TRUE,TRUE,1.70000000000005,11,15,799,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",884.348267656635,884.353286477213
1.93176926855611,420.537174428362,10,10,NA,0,TRUE,TRUE,1.25,11,16,685,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",843.074348856725,843.080205372098
2.27293096048299,518.911456629014,11,11,NA,0,TRUE,TRUE,1.77999999999997,11,17,868,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1039.82291325803,1039.82753219567
3.45416055457586,244.258815912501,11,11,NA,0,TRUE,TRUE,0.910000000000025,11,18,434,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",490.517631825001,490.52689108426
6.59956872889371,462.593717292432,9,9,NA,0,TRUE,TRUE,1.79000000000002,11,19,986,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",927.187434584863,927.191499625513
7.64234608707169,377.5218471063,9,9,NA,0,TRUE,TRUE,1.28000000000003,11,20,860,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",757.0436942126,757.048356217262
3.7996713407153,515.98873731059,12,12,NA,0,TRUE,TRUE,2.33000000000004,11,21,992,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1033.97747462118,1033.98151502522
2.3740180046531,382.774341747169,11,11,NA,0,TRUE,TRUE,1.25,11,24,654,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",767.548683494339,767.554818463664
