"","p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
"L-BFGS-B11",0.441472844349691,2.79388856146736,1.24129075414116,0.751264557798468,0.0455308562543684,1.71633342612361,1.001,422.580929803849,134,134,NA,0,FALSE,FALSE,63.6100000000006,1,59,696,7,"fit_glaze_osc_zeta_v4_mouse",859.161859607697,859.324650305372
"L-BFGS-B12",0.663077406850838,1.91080789199816,1.11285323213319,0.0795320689101149,0.172771225478797,3.24234509689199,0.999100961248981,256.9601736561,52,52,NA,0,FALSE,FALSE,14.2799999999988,1,60,415,7,"fit_glaze_osc_zeta_v4_mouse",527.920347312199,528.195531587384
"L-BFGS-B13",0.398813789070416,2.25190303446002,1.01577022770497,1.02098023855707,0.0667740161024555,3.14752930637529,0.999040966951388,494.013863234046,45,45,NA,0,FALSE,FALSE,24.1300000000047,1,63,783,7,"fit_glaze_osc_zeta_v4_mouse",1002.02772646809,1002.17224259712
"L-BFGS-B14",0.554118420497726,5.51513788762636,1.185016366701,1.50785378194591,0.126143679513541,4.13700317910747,1.00097169290398,283.292255705772,60,60,NA,0,FALSE,FALSE,19.8300000000017,1,64,492,7,"fit_glaze_osc_zeta_v4_mouse",580.584511411544,580.815916370222
"L-BFGS-B15",0.63311078519783,7.27937450900854,1.05307245354307,0.722070074452182,0.0798474830750835,3.45163376089915,1.001,505.356037927212,82,82,NA,0,FALSE,FALSE,57.9200000000128,1,65,1016,7,"fit_glaze_osc_zeta_v4_mouse",1024.71207585442,1024.82318696553
"L-BFGS-B16",0.527369785005789,3.82881429886723,1.02851162003449,0.352322893242453,0.0389084923139263,3.07387367132351,0.999000675219489,325.503702275691,79,79,NA,52,FALSE,FALSE,31.9799999999959,1,66,595,7,"fit_glaze_osc_zeta_v4_mouse",665.007404551382,665.198205232813
"L-BFGS-B17",0.584725890428084,3.76121934812636,1.02879413694596,0.746708011633007,0.101404823079659,3.17474393595399,0.999094788300968,400.425276401083,67,67,NA,0,FALSE,FALSE,31.6000000000058,1,67,697,7,"fit_glaze_osc_zeta_v4_mouse",814.850552802166,815.013107228871
"L-BFGS-B18",0.526171574709009,5.22108172223567,1.02572245855495,0.810785552877061,0.0269032145558869,3.01419777091942,1.00006060642076,478.091543838251,48,48,NA,0,FALSE,FALSE,28.8600000000006,1,68,875,7,"fit_glaze_osc_zeta_v4_mouse",970.183087676501,970.3122687607
"L-BFGS-B19",0.64233542512715,3.44260118758625,2.71467060401419,0.194279815528819,0.0292832430247978,3.57987484514349,1.001,337.384087387111,138,138,NA,52,FALSE,FALSE,78.5800000000017,2,21,829,7,"fit_glaze_osc_zeta_v4_mouse",688.768174774222,688.90459377544
"L-BFGS-B20",0.542855934347973,7.53348146585601,1.01609800972317,0.827150206977571,0.0357358582660543,3.01709695430307,0.999003250341902,482.884789512689,51,51,NA,0,FALSE,FALSE,37.1100000000006,2,22,1057,7,"fit_glaze_osc_zeta_v4_mouse",979.769579025378,979.876347376188
"L-BFGS-B21",0.541288070598524,5.82823321797799,1.01451679567583,0.990744661214651,0.123797177132063,3.18115472986393,0.999,444.148265284544,57,57,NA,0,FALSE,FALSE,31.7200000000012,2,25,809,7,"fit_glaze_osc_zeta_v4_mouse",902.296530569088,902.436355787565
"L-BFGS-B22",0.629546616017045,4.02061237943503,1.03993358170796,1.01740230036141,0.0595470160018413,3.13578171438194,0.9990058672976,497.27242473622,55,55,NA,0,FALSE,FALSE,32.6299999999901,2,26,864,7,"fit_glaze_osc_zeta_v4_mouse",1008.54484947244,1008.67569059394
"L-BFGS-B23",0.661912231249123,4.56213924693933,0.74691076887194,0.672581810302178,0.12615974101087,2.01747344956039,1.00068787842915,375.491234885096,124,124,NA,0,FALSE,FALSE,56.5099999999948,2,27,673,7,"fit_glaze_osc_zeta_v4_mouse",764.982469770191,765.150890822823
"L-BFGS-B24",0.498862092219634,8.59657037887134,1.00496399264153,1.49659324277521,0.032871850950854,3.38498103599554,0.999268764171239,435.566539648789,95,95,NA,0,FALSE,FALSE,60.7200000000012,2,28,927,7,"fit_glaze_osc_zeta_v4_mouse",885.133079297578,885.254950897143
"L-BFGS-B25",0.508071002606459,7.80535950092581,1.01925753738915,0.849306683052828,0.0449826702594042,3.10769714275724,0.999,391.924330588217,67,67,NA,0,FALSE,FALSE,36.9700000000012,2,29,801,7,"fit_glaze_osc_zeta_v4_mouse",797.848661176433,797.9898969898
"L-BFGS-B26",0.612613138409899,4.57303370945155,2.55811361438114,0.988583529403714,0.025,2.76192562982136,0.999,167.770893624479,119,119,NA,1,FALSE,TRUE,23.820000000007,2,31,301,7,"fit_glaze_osc_zeta_v4_mouse",349.541787248958,349.924039808685
"L-BFGS-B27",0.476470303608921,7.77362595830297,1.03736747358901,0,0.0269020079540767,2.95519637844387,0.999001593599133,254.663070401905,56,56,NA,0,FALSE,FALSE,41.4600000000064,2,32,1062,7,"fit_glaze_osc_zeta_v4_mouse",523.326140803811,523.432402663393
"L-BFGS-B28",0.494071089703659,3.99853463930192,1.01555629469041,0.346752865918977,0.139098710100011,3.1013540882756,1.001,340.282115159297,66,66,NA,0,FALSE,FALSE,28.6700000000128,2,35,629,7,"fit_glaze_osc_zeta_v4_mouse",694.564230318595,694.744584585905
"L-BFGS-B29",0.468016745322721,18.2864147974351,1.12075801942623,0.672930743625097,0.158127797466662,2.02673257949762,0.999,267.893983735324,118,118,NA,0,FALSE,FALSE,58.7099999999919,2,39,726,7,"fit_glaze_osc_zeta_v4_mouse",549.787967470649,549.943956328587
"L-BFGS-B30",0.443065615859546,3.60813871233507,1.04777944639052,0.68248203767555,0.03052665948304,4.21356249686003,1.00096656255458,238.704959567437,134,134,NA,0,FALSE,FALSE,52.4800000000105,3,8,578,7,"fit_glaze_osc_zeta_v4_mouse",491.409919134874,491.606410362944
"L-BFGS-B31",0.552187197497717,4.86645646674575,1.17858680354586,0.167850174612179,0.2,3.7295254422056,1.001,280.171728818741,108,108,NA,1,FALSE,TRUE,51.7799999999988,3,9,703,7,"fit_glaze_osc_zeta_v4_mouse",574.343457637482,574.504608716619
"L-BFGS-B32",0.542380792504774,7.35549517540045,1.01803492631647,0,0.0915218477693183,3.12563125773752,1.001,272.585990176825,68,68,NA,0,FALSE,FALSE,28.1900000000023,3,10,612,7,"fit_glaze_osc_zeta_v4_mouse",559.17198035365,559.357410817227
"L-BFGS-B33",0.612592287533808,9.79094650636709,1.1382977199115,1.49904185259165,0.173529724291236,2.27986300481297,1.001,306.044899416554,82,82,NA,0,FALSE,FALSE,34.5199999999895,3,11,617,7,"fit_glaze_osc_zeta_v4_mouse",626.089798833108,626.273706879085
"L-BFGS-B34",0.361500875246694,1.9183208381871,0,0,0.2,3.4376767461751,1.001,529.168292078309,92,92,NA,0,FALSE,FALSE,67.2400000000052,4,4,1056,7,"fit_glaze_osc_zeta_v4_mouse",1072.33658415662,1072.44345438563
"L-BFGS-B35",0.390821266569982,2.37612905447184,1.00816859407932,0.960868258873068,0.0671617739427916,3.16387513697206,0.999001094014063,547.246648650052,133,133,NA,0,FALSE,FALSE,87.7400000000052,4,5,949,7,"fit_glaze_osc_zeta_v4_mouse",1108.4932973001,1108.61231961679
"L-BFGS-B36",0.413600938374567,3.54376325831251,0,0.535337865781141,0.199120228156522,4.04757201042543,0.999,657.525111718692,101,101,NA,0,FALSE,TRUE,86.1399999999994,4,7,1224,7,"fit_glaze_osc_zeta_v4_mouse",1329.05022343738,1329.14232870054
"L-BFGS-B37",0.323630440327231,3.42211654556455,0.986044736434439,0.38990863822579,0.0593795751617257,3.31265220108861,1.001,431.909532072365,79,79,NA,52,FALSE,FALSE,40.5800000000017,4,9,753,7,"fit_glaze_osc_zeta_v4_mouse",877.81906414473,877.9693997152
"L-BFGS-B38",0.463438245943425,3.33317792929692,2.07886778804752,0.585567153495831,0.0268152715102711,0.0202225551444986,1.001,389.634534208616,110,110,NA,0,FALSE,FALSE,52.4700000000012,4,13,705,7,"fit_glaze_osc_zeta_v4_mouse",793.269068417232,793.429757082942
"L-BFGS-B39",0.667327247656224,2.21948675747085,9.91780012714946,0,0.2,2.03447168905279,1.001,59.1607902928383,115,115,NA,1,FALSE,TRUE,10.7800000000134,4,14,135,7,"fit_glaze_osc_zeta_v4_mouse",132.321580585677,133.203470349456
"L-BFGS-B40",0.326011040923932,2.48006732461314,2.2967282447679,0,0.191458056018373,4.13471358623003,0.999,126.350788405262,74,74,NA,0,FALSE,TRUE,14.8999999999942,4,16,309,7,"fit_glaze_osc_zeta_v4_mouse",266.701576810524,267.073669833779
"L-BFGS-B41",0.627140896311618,4.09721333006321,1.12814822762105,0.874374645369823,0.0431372896138699,1.9880759371478,1.001,172.148777025456,86,86,NA,52,FALSE,FALSE,23.9099999999889,4,17,417,7,"fit_glaze_osc_zeta_v4_mouse",358.297554050912,358.571392681719
"L-BFGS-B42",0.48559772075411,7.32175605857159,1.01154604513429,1.64491214193385,0.0444424622142334,3.03158859345127,0.999,396.136037507021,71,71,NA,0,FALSE,FALSE,35.3300000000017,4,18,732,7,"fit_glaze_osc_zeta_v4_mouse",806.272075014042,806.426771146638
"L-BFGS-B43",0.379626309513537,13.6651055927648,0,9.19330909308653,0.025,2.31438299977801,1.001,22.6830685584692,108,108,NA,0,FALSE,TRUE,2.8799999999901,4,27,38,7,"fit_glaze_osc_zeta_v4_mouse",59.3661371169385,63.0994704502718
"L-BFGS-B44",0.01,2.42557128308239,0,8.53236378278177,0.0435797178722322,4.62022026697614,0.999,30.1318155412945,132,132,NA,52,FALSE,FALSE,5.86000000000058,4,35,65,7,"fit_glaze_osc_zeta_v4_mouse",74.2636310825891,76.2285433632908
"L-BFGS-B45",0.643685781063054,3.61312829619559,1.04503660003996,0.963003277910515,0.0417002281022366,3.13841976710528,0.999,393.731803263612,46,46,NA,0,FALSE,FALSE,28.2200000000012,5,15,889,7,"fit_glaze_osc_zeta_v4_mouse",801.463606527223,801.59073479056
"L-BFGS-B46",0.657842304898294,3.89313763551774,0,0.300503706809668,0.0931048917969079,2.83959492751166,0.999,324.199621380718,121,121,NA,0,FALSE,FALSE,66.5,5,16,809,7,"fit_glaze_osc_zeta_v4_mouse",662.399242761436,662.539067979913
"L-BFGS-B47",0.683876563770382,5.65278646363337,1.06880332992221,0.925400634702445,0.0326074363394934,3.16159560390084,0.999296230768458,448.772371887069,29,29,NA,0,FALSE,FALSE,22.3899999999994,5,17,1106,7,"fit_glaze_osc_zeta_v4_mouse",911.544743774138,911.646747417125
"L-BFGS-B48",0.0432499993591146,2.32081007515117,10,9.49293898669013,0.2,5.29116624896485,0.999,491.897257558811,58,58,NA,0,FALSE,FALSE,30.4100000000035,5,18,768,7,"fit_glaze_osc_zeta_v4_mouse",997.794515117622,997.941883538675
"L-BFGS-B49",0.64510785982902,4.08659685875998,4.60020536196339e-04,0.796705674268666,0.0505588272102668,4.59172550913533,0.999,276.779971137245,128,128,NA,1,FALSE,FALSE,41.9200000000128,5,20,488,7,"fit_glaze_osc_zeta_v4_mouse",567.559942274489,567.793275607822
"L-BFGS-B50",0.684460887666446,3.06335342458175,1.03713543874677,0.0456861242229603,0.0550674517661731,2.68517378934187,0.999,353.203114892343,79,79,NA,0,FALSE,FALSE,33,5,21,624,7,"fit_glaze_osc_zeta_v4_mouse",720.406229784687,720.588047966505
"L-BFGS-B51",0.3481595943731,4.78074263970326,0.830236570116939,0.721695209640855,0.120495626511955,2.77403131532171,1.001,428.069980318479,152,152,NA,52,FALSE,FALSE,83.1800000000076,5,31,797,7,"fit_glaze_osc_zeta_v4_mouse",870.139960636957,870.281912474727
"L-BFGS-B52",0.458183464081989,10.3046763018814,1.09223514458131,0.614304731998182,0.0275448355817238,2.46179010290737,1.001,189.076920240368,65,65,NA,0,FALSE,FALSE,18.8000000000029,5,32,434,7,"fit_glaze_osc_zeta_v4_mouse",392.153840480737,392.416751278859
"L-BFGS-B53",0.480024062982633,7.50879057575418,1.16711568663828,1.82826635587841,0.025,1.77618719222105,0.999,283.953439759793,109,109,NA,1,FALSE,FALSE,37.75,5,33,518,7,"fit_glaze_osc_zeta_v4_mouse",581.906879519586,582.126487362723
"L-BFGS-B54",0.01,19.3863456564673,5.82280227821015,2.63510356427058,0.182115082165169,0,0.999,26.2885751092791,117,117,NA,1,FALSE,FALSE,4.63999999999942,5,56,60,7,"fit_glaze_osc_zeta_v4_mouse",66.5771502185582,68.7309963724043
"L-BFGS-B55",0.310983550787541,2.29649511219759,6.05998773808647,0.108992187379386,0.0811512404844783,3.14532977540952,1.001,282.446077673748,124,124,NA,0,FALSE,FALSE,47.1300000000047,6,24,565,7,"fit_glaze_osc_zeta_v4_mouse",578.892155347496,579.093232546777
"L-BFGS-B56",0.444195430048908,4.86153366310191,0,0.343388245562898,0.0272557488549741,1.48313360678635,0.999,246.831252047819,116,116,NA,1,FALSE,FALSE,50.9400000000023,6,25,645,7,"fit_glaze_osc_zeta_v4_mouse",507.662504095638,507.838328271462
"L-BFGS-B57",0.464673042679669,5.94340217179002,0.990005818323077,0.906836152806797,0.0433906777133741,1.63505101747449,1.001,311.183004526414,96,96,NA,0,FALSE,FALSE,41.3600000000006,6,26,623,7,"fit_glaze_osc_zeta_v4_mouse",636.366009052829,636.548122873967
"L-BFGS-B58",0.352632760545261,4.48947983333318,10,0,0.2,3.8797499273351,0.999,298.7980245277,104,104,NA,0,FALSE,TRUE,42.0799999999872,6,27,600,7,"fit_glaze_osc_zeta_v4_mouse",611.596049055401,611.78523824459
"L-BFGS-B59",0.345129869324619,11.4363881907279,0.553630279010345,0.43747657621791,0.0268994462948627,0,1.001,259.259122476368,113,113,NA,0,FALSE,FALSE,50.5400000000081,6,28,655,7,"fit_glaze_osc_zeta_v4_mouse",532.518244952736,532.691351598794
"L-BFGS-B60",0.333716475632833,15.5929584889414,1.04427631502823,1.50229434440863,0.191513875176078,3.82408655870581,1.00008685165063,265.886350252359,40,40,NA,0,FALSE,FALSE,16.5,6,29,609,7,"fit_glaze_osc_zeta_v4_mouse",545.772700504719,545.95905657793
"L-BFGS-B61",0.433570747503699,7.71827345807694,0.896912028839143,0.332698699852247,0.192366306218474,3.26058872006172,0.999,400.831208938898,85,85,NA,0,FALSE,FALSE,48.9499999999971,6,30,841,7,"fit_glaze_osc_zeta_v4_mouse",815.662417877796,815.796871659309
"L-BFGS-B62",0.309549853048406,10.6233771029825,0.812021931529167,1.27618379158836,0.199614708423102,4.5858230746866,1.001,383.642282685359,71,71,NA,0,FALSE,FALSE,41.5299999999988,6,31,858,7,"fit_glaze_osc_zeta_v4_mouse",781.284565370717,781.416330076599
"L-BFGS-B63",0.384169281223543,11.6890596746892,0.995626388425266,0.682840061980348,0.186670120427876,3.10289738819199,0.999,304.503754887517,51,51,NA,0,FALSE,FALSE,24.4199999999983,6,52,701,7,"fit_glaze_osc_zeta_v4_mouse",623.007509775034,623.16912593665
"L-BFGS-B64",0.238113812046496,7.35675051546145,10,0,0.0760241225898973,1.50349034612661,1.001,31.9659814696845,140,140,NA,0,FALSE,TRUE,8.72999999999593,6,76,93,7,"fit_glaze_osc_zeta_v4_mouse",77.931962939369,79.2496099981926
"L-BFGS-B65",0.401500118608522,2.85248727895007,0.394969908312623,0.182199051111446,0.025,3.37957422552616,0.999,452.107465726462,111,111,NA,1,FALSE,FALSE,78.3000000000029,7,7,1019,7,"fit_glaze_osc_zeta_v4_mouse",918.214931452924,918.325712857474
"L-BFGS-B66",0.736932329276618,7.29939818696035,0.816352686278646,1.704010908672,0.0786182079735587,2.82803267519037,0.999174955087211,287.099339307054,105,105,NA,0,FALSE,FALSE,39.6699999999983,7,8,561,7,"fit_glaze_osc_zeta_v4_mouse",588.198678614108,588.401210259677
"L-BFGS-B67",0.393183212138493,7.75129087835603,0.997452431377278,0.723663713734285,0.2,5.36145815894663,0.999,369.379071781102,107,107,NA,1,FALSE,TRUE,56.6800000000076,7,9,775,7,"fit_glaze_osc_zeta_v4_mouse",752.758143562204,752.904167030261
"L-BFGS-B68",0.961557670148624,11.6148665357742,8.99974685985097,9.99949028788404,0.0731485905437974,0.00210444588036529,0.999056600581293,45.8517462458149,132,132,NA,0,FALSE,FALSE,7.94999999999709,7,66,90,7,"fit_glaze_osc_zeta_v4_mouse",105.70349249163,107.069346150166
"L-BFGS-B69",0.0311199535507109,2.08098696526758,10,1.15057889657746,0.0418482993956388,3.22101048062516,1.001,61.3103616958197,171,171,NA,1,FALSE,TRUE,12.4499999999971,7,82,108,7,"fit_glaze_osc_zeta_v4_mouse",136.620723391639,137.740723391639
"L-BFGS-B70",0.373592588509835,2.24912861319502,1.02074968799308,0.0854949214160957,0.085180747464552,3.07048743281703,1.0000791152253,495.896477481893,57,57,NA,0,FALSE,FALSE,39.4700000000012,8,7,1000,7,"fit_glaze_osc_zeta_v4_mouse",1005.79295496379,1005.90585818959
"L-BFGS-B71",0.452005617171497,5.78886410769365,0.933997960285326,1.17905529233154,0.0435769896060766,1.15690962197937,1.00095204843613,141.949943180816,128,128,NA,0,FALSE,FALSE,25.1300000000047,8,8,295,7,"fit_glaze_osc_zeta_v4_mouse",297.899886361633,298.290130264072
"L-BFGS-B72",0.579707888282172,6.78629076324941,1.52167011583652,1.12828352747392,0.0541820789898864,2.77173528657297,1.00092629402027,544.853863566918,97,97,NA,52,FALSE,FALSE,72.179999999993,8,9,1076,7,"fit_glaze_osc_zeta_v4_mouse",1103.70772713384,1103.81259604769
"L-BFGS-B73",0.577829586120958,5.03573363848457,1.0196051789345,0.94085602257075,0.106324083754576,3.15299280979517,0.999,1000.62408859886,37,37,NA,0,FALSE,FALSE,47.5200000000041,8,10,1779,7,"fit_glaze_osc_zeta_v4_mouse",2015.24817719772,2015.31141830444
"L-BFGS-B74",0.499021126723491,6.74944996630922,0.990477897187811,0.837258859363263,0.0565955486229361,3.14053514817162,0.999023391440445,1235.01278679144,34,34,NA,0,FALSE,FALSE,58.179999999993,8,11,2308,7,"fit_glaze_osc_zeta_v4_mouse",2484.02557358289,2484.07426923506
"L-BFGS-B75",0.531876155020131,8.71614896784504,1.33910572697817,0.612128254476259,0.0834170861782174,4.74358041574779,1.001,149.900680715455,91,91,NA,0,FALSE,FALSE,18.8300000000017,8,12,310,7,"fit_glaze_osc_zeta_v4_mouse",313.80136143091,314.172222358062
"L-BFGS-B76",0.558337071923113,6.65251011413036,1.02270554682776,1.00079261874599,0.0847624032652241,3.12534049733629,1.001,202.192386927282,57,57,NA,0,FALSE,FALSE,14.2799999999988,8,13,372,7,"fit_glaze_osc_zeta_v4_mouse",418.384773854565,418.692466162257
"L-BFGS-B77",0.547601408552317,12.5430904328907,0.819748234636986,0.571059385132442,0.2,1.45369454595988,1.001,285.488452053193,118,118,NA,1,FALSE,TRUE,51.1100000000006,8,14,640,7,"fit_glaze_osc_zeta_v4_mouse",584.976904106386,585.154119296259
"L-BFGS-B78",0.537187089952488,12.6766456054161,1.01011797043442,0.858670267127709,0.0835018875029713,3.10173271201793,0.999,499.22626041118,37,37,NA,0,FALSE,FALSE,27.5800000000017,8,15,1088,7,"fit_glaze_osc_zeta_v4_mouse",1012.45252082236,1012.55622452606
"L-BFGS-B79",0.643575484661889,4.43724635312418,1.03089027988774,1.02281830645304,0.101835956668354,3.18651877213819,0.999,679.393381459178,47,47,NA,0,FALSE,FALSE,39.6699999999983,8,16,1202,7,"fit_glaze_osc_zeta_v4_mouse",1372.78676291836,1372.88056526341
"L-BFGS-B80",0.516514721113013,12.0472910444941,1.01763576834315,0.463850046938653,0.0397353592858167,3.40352790638483,0.999001556017336,625.772800542288,106,106,NA,0,FALSE,FALSE,107.009999999995,8,17,1425,7,"fit_glaze_osc_zeta_v4_mouse",1265.54560108458,1265.6246413104
"L-BFGS-B81",0.518645496218877,4.28472020381724,1.02068101366686,0.532456600915905,0.0490895803813122,3.0859331890215,0.999,782.475888086657,172,172,NA,0,FALSE,FALSE,166.279999999999,8,18,1368,7,"fit_glaze_osc_zeta_v4_mouse",1578.95177617331,1579.03412911449
"L-BFGS-B82",0.631106341228044,6.66860947735465,0.982311584713104,0,0.19453694853507,3.55005887877132,1.001,316.676323706104,55,55,NA,0,FALSE,TRUE,24.6399999999994,8,19,655,7,"fit_glaze_osc_zeta_v4_mouse",647.352647412207,647.525754058266
"L-BFGS-B83",0.606771867869369,5.67972616032484,1.02609923968844,0.994126848086233,0.039673055969366,3.11856049118437,1.001,338.699343869576,41,41,NA,0,FALSE,FALSE,17.2900000000081,8,20,626,7,"fit_glaze_osc_zeta_v4_mouse",691.398687739152,691.579917512615
"L-BFGS-B84",0.01,5.00974601751231,6.86920950945266,1.87431579342053,0.0528768371597583,1.55476824368591,0.999,184.705859183745,130,130,NA,0,FALSE,FALSE,27.3700000000099,8,21,317,7,"fit_glaze_osc_zeta_v4_mouse",383.411718367489,383.774177914415
"L-BFGS-B85",0.489179735242131,7.47224453468772,0.999095260287921,0.931715300818855,0.0968234417312796,3.17352587724959,0.999011705963087,475.449931880714,48,48,NA,0,FALSE,FALSE,30.1399999999994,8,22,910,7,"fit_glaze_osc_zeta_v4_mouse",964.899863761427,965.024032275839
"L-BFGS-B86",0.433636465919073,8.42267395587839,0.996639341117032,0.960527372980415,0.0356930854453191,3.08837245187181,1.001,669.587795044232,58,58,NA,0,FALSE,FALSE,53.5399999999936,8,23,1316,7,"fit_glaze_osc_zeta_v4_mouse",1353.17559008846,1353.26121699978
"L-BFGS-B87",0.62486724031082,4.85936317723156,0.960622037209972,0,0.0354663115124277,3.24317207595596,0.999000493016065,653.457730734123,67,67,NA,0,FALSE,FALSE,59.9799999999959,8,24,1275,7,"fit_glaze_osc_zeta_v4_mouse",1320.91546146825,1321.0038592583
"L-BFGS-B88",0.510733141865245,9.6273364056258,1.01123824329227,1.2020981896567,0.0519740428890309,2.1441250652424,0.999,661.714058432662,108,108,NA,0,FALSE,FALSE,100.179999999993,8,25,1326,7,"fit_glaze_osc_zeta_v4_mouse",1337.42811686532,1337.51309410356
"L-BFGS-B89",0.481367033737255,3.61100504200002,1.26725595271175,0.191680431091772,0.025,3.2545018117084,1.001,747.401138628376,83,83,NA,0,FALSE,TRUE,77.0699999999924,8,26,1323,7,"fit_glaze_osc_zeta_v4_mouse",1508.80227725675,1508.88744835941
"L-BFGS-B90",0.347860727929077,1.91549875157621,10,0,0.025,2.7379673712803,1.00082597240961,318.851740206867,105,105,NA,0,FALSE,FALSE,46.1500000000087,9,13,656,7,"fit_glaze_osc_zeta_v4_mouse",651.703480413734,651.876319919907
"L-BFGS-B91",0.414902120916221,2.53509209963896,1.77991682001798,0.0860574441417769,0.192171131524671,5.81929754973085,1.00096876413527,552.000319307155,77,77,NA,0,FALSE,FALSE,58.4599999999919,9,14,1092,7,"fit_glaze_osc_zeta_v4_mouse",1118.00063861431,1118.10395964752
"L-BFGS-B92",0.570783101172531,3.04689500349636,1.03870952217332,1.01838560677149,0.0261890924590155,3.14121892910765,0.999656074170185,611.497397356899,47,47,NA,0,FALSE,FALSE,32.1100000000006,9,16,992,7,"fit_glaze_osc_zeta_v4_mouse",1236.9947947138,1237.10861585201
"L-BFGS-B93",0.607080101258647,5.71246095834754,1.05708277812558,0.917740880189295,0.0416325518002515,3.12268950198777,0.999062258074346,482.499908375656,67,67,NA,52,FALSE,FALSE,41.1399999999994,9,17,898,7,"fit_glaze_osc_zeta_v4_mouse",978.999816751312,979.125659447941
"L-BFGS-B94",0.53704493375988,2.65390957807899,1.01034432568916,0.292460953177049,0.0281067605077231,3.22575791715946,1.00098696126718,399.854761926971,74,74,NA,0,FALSE,FALSE,33.5299999999988,9,18,672,7,"fit_glaze_osc_zeta_v4_mouse",813.709523853942,813.878198552737
"L-BFGS-B95",0.51245873911546,12.0569180959426,1.00045096656167,0.663382147216619,0.179005157165286,3.78728360349666,0.999,490.937789273893,90,90,NA,0,FALSE,FALSE,72.25,9,19,1151,7,"fit_glaze_osc_zeta_v4_mouse",995.875578547785,995.973566299316
"L-BFGS-B96",0.40084192685782,9.9617083292846,0.504465807789498,0.616215286780679,0.114232896479977,0.806902968264218,0.999063394497797,529.916503443947,130,130,NA,1,FALSE,FALSE,105.899999999994,9,20,1173,7,"fit_glaze_osc_zeta_v4_mouse",1073.83300688789,1073.92914422695
"L-BFGS-B97",0.423702453095999,6.81413735010273,0.429140991437714,0.88106957752235,0.0257631332511872,4.02753640527883,0.999127854221265,284.5312414893,133,133,NA,0,FALSE,FALSE,50.8099999999977,9,21,569,7,"fit_glaze_osc_zeta_v4_mouse",583.0624829786,583.262126472361
"L-BFGS-B98",0.444324217969699,8.56181405785855,0.845788706748908,0.606778641850641,0.025,2.02995274725734,0.999001793544507,504.598099545673,102,102,NA,1,FALSE,FALSE,77.2299999999959,9,22,1099,7,"fit_glaze_osc_zeta_v4_mouse",1023.19619909135,1023.29885720317
"L-BFGS-B99",0.487549093718395,10.9074519138189,0.988468312944613,0.832067733562291,0.090216591674446,3.19830010515153,0.999,563.210766830456,47,47,NA,0,FALSE,FALSE,41.2300000000105,9,23,1250,7,"fit_glaze_osc_zeta_v4_mouse",1140.42153366091,1140.51171079457
"L-BFGS-B100",0.656955443270271,7.77358740295494,0.794713385118965,2.03005993069306,0.101380473580941,1.82642523120729,1.001,158.363208691228,77,77,NA,0,FALSE,FALSE,15.4200000000128,9,24,306,7,"fit_glaze_osc_zeta_v4_mouse",330.726417382455,331.10225630863
"L-BFGS-B101",0.519028022630401,6.26611588653251,1.02446611838957,0.929661042491299,0.183520401583308,3.14667705965314,0.999006570240205,559.721403245323,46,46,NA,0,FALSE,FALSE,33.5799999999872,9,25,1050,7,"fit_glaze_osc_zeta_v4_mouse",1133.44280649065,1133.55029209525
"L-BFGS-B102",0.379653229428732,3.5102962066383,1.75863624353233,1.21300444729612,0.0312231177385666,1.23018065899596,0.999,151.745346719641,124,124,NA,1,FALSE,FALSE,27.0600000000122,11,3,329,7,"fit_glaze_osc_zeta_v4_mouse",317.490693439282,317.839603096603
"L-BFGS-B103",0.433450852581418,3.75687287101455,0.820135913899059,0.66724430703089,0.2,4.44852546481884,0.999,229.003247245823,107,107,NA,1,FALSE,TRUE,35.3499999999913,11,6,492,7,"fit_glaze_osc_zeta_v4_mouse",472.006494491647,472.237899450324
"L-BFGS-B104",0.374363327080603,5.28823488342024,1.05179748316921,0.554309784550266,0.0877954986519236,3.7138337016771,1.001,245.531177395187,114,114,NA,0,TRUE,TRUE,38.6100000000006,11,7,509,7,"fit_glaze_osc_zeta_v4_mouse",505.062354790373,505.285907684585
"L-BFGS-B105",0.524994836156548,9.17991748005096,1.47119354683811,1.17578071893473,0.0850908638086699,0.355764545567128,0.999,178.709356219365,131,131,NA,0,FALSE,FALSE,31.6800000000076,11,9,363,7,"fit_glaze_osc_zeta_v4_mouse",371.418712438729,371.734205396476
"L-BFGS-B106",0.430637778309063,5.42376237773436,0.853798479295345,1.33540391852396,0.0969099820478838,0.826332026914991,1.001,202.970789156164,106,106,NA,0,TRUE,FALSE,25.5,11,10,365,7,"fit_glaze_osc_zeta_v4_mouse",419.941578312328,420.255303802525
"L-BFGS-B107",0.430262294365592,6.8410942056458,0.939260401717405,1.38975830640817,0.0770784746787795,2.74226178996322,1.001,146.848694970357,102,102,NA,52,FALSE,FALSE,18.6999999999971,11,13,277,7,"fit_glaze_osc_zeta_v4_mouse",307.697389940713,308.113746818037
"L-BFGS-B108",0.526586227790262,2.53758694585042,1.50731616343491,0.597652817888798,0.045940591516206,1.66744442387235,0.999,274.665497164764,123,123,NA,0,FALSE,FALSE,36.9700000000012,11,14,450,7,"fit_glaze_osc_zeta_v4_mouse",563.330994329529,563.584387994687
