"trial","type","mean","error"
501,"Repulsion",-6.95602099541483e-04,0.00103358622916266
502,"Attraction",-0.00287997801709222,0.00319625205913784
502,"Repulsion",-0.0013959247895155,0.00145817762808091
503,"Attraction",0.00251153862427531,0.00328367967094297
503,"Repulsion",-0.0034427247384546,0.00179628969623738
504,"Attraction",-9.42619281723947e-04,0.00172855188944722
504,"Repulsion",-5.73209253791439e-04,0.00157252867521237
505,"Attraction",0.0064203049203049,NA
505,"Repulsion",3.43285852720539e-04,0.00157219472191078
506,"Attraction",-0.00146638946638946,NA
506,"Repulsion",-2.23864369188418e-04,0.00195080861201449
507,"Attraction",-0.00917775467775465,NA
507,"Repulsion",0.00376837012378032,0.00301333566105294
508,"Attraction",0.00322037422037421,NA
508,"Repulsion",7.12343429946111e-04,0.0022099774445873
509,"Attraction",0.0104653499653499,NA
509,"Repulsion",-0.00229945299297411,5.24038861983431e-04
510,"Attraction",0.00303742203742203,NA
510,"Repulsion",-0.00178061457827974,0.00126800910441674
511,"Attraction",-0.00438045738045737,NA
511,"Repulsion",0.00218025327044841,0.00345849018504897
512,"Attraction",-0.00325225225225224,NA
512,"Repulsion",9.03581267217636e-04,NA
513,"Attraction",-0.00342584892584892,NA
514,"Attraction",0.00554054054054052,NA
515,"Attraction",-0.00443485793485792,NA
516,"Attraction",0.00397470547470546,NA
517,"Attraction",-0.00515661815661814,NA
518,"Attraction",-0.00663305613305611,NA
519,"Attraction",0.00418191268191267,NA
520,"Attraction",0.003505544005544,NA
521,"Attraction",-0.00380041580041579,NA
522,"Attraction",-0.00155162855162855,NA
523,"Attraction",-0.00302494802494802,NA
524,"Attraction",-0.00108974358974359,NA
525,"Attraction",0.0011018711018711,NA
