"Trial","Variable","Mean","Sd","Error","p"
111,"diff_acf_History",-5.87662285327464e-04,0.0409074829975682,0.00124534184776299,"> 0.05"
112,"diff_acf_History",-9.78911426364044e-04,0.0396216413624225,0.00120619711725151,"> 0.05"
113,"diff_acf_History",9.12517450058774e-05,0.0406312971102413,0.00123693395223762,"> 0.05"
114,"diff_acf_History",-4.80140351077379e-04,0.039606492662208,0.00120573594709549,"> 0.05"
115,"diff_acf_History",6.5263922907318e-04,0.040935958358074,0.00124620871992108,"> 0.05"
116,"diff_acf_History",0.0011956889192265,0.0406677916195423,0.00123819431942934,"> 0.05"
117,"diff_acf_History",-0.00109441601332353,0.0404760074652764,0.00123250387026576,"> 0.05"
118,"diff_acf_History",9.94228786548632e-04,0.0401139402539596,0.00122147883921182,"> 0.05"
119,"diff_acf_History",-0.00111481034351262,0.0394415115226247,0.00120100322746678,"> 0.05"
120,"diff_acf_History",-5.28693782506604e-04,0.0401416957044569,0.00122232399915474,"> 0.05"
121,"diff_acf_History",1.24652165650471e-04,0.0409330402069683,0.0012465710759997,"> 0.05"
122,"diff_acf_History",6.80652615805657e-04,0.0399083780570479,0.00121536610826938,"> 0.05"
123,"diff_acf_History",0.00113884034411292,0.0401234378679135,0.00122191552014984,"> 0.05"
124,"diff_acf_History",1.60382965452343e-04,0.0390542912039706,0.00118949942373491,"> 0.05"
125,"diff_acf_History",-4.9613415982633e-04,0.0397373800866452,0.00121045082519719,"> 0.05"
126,"diff_acf_History",9.49803624099978e-04,0.0388140527303621,0.00118232510684578,"> 0.05"
127,"diff_acf_History",0.0040669763896585,0.0399503831660156,0.00121693916822915,"> 0.05"
128,"diff_acf_History",-0.00159871889153675,0.0388458036116185,0.00118329227882173,"< 0.05"
129,"diff_acf_History",-0.00114087478445433,0.0387294900786778,0.0011797492215889,"> 0.05"
130,"diff_acf_History",-0.00177411740763517,0.0381324180633363,0.00116156165330694,"< 0.05"
131,"diff_acf_History",-0.00155896668466528,0.038029761645772,0.00115857454198312,"< 0.05"
132,"diff_acf_History",-0.00104937523119491,0.0383554597346188,0.00116849691587611,"> 0.05"
133,"diff_acf_History",6.4579804722652e-04,0.0389059885124648,0.00118526874401909,"> 0.05"
134,"diff_acf_History",-3.56077539084584e-04,0.0387031922556843,0.00117909056750292,"> 0.05"
135,"diff_acf_History",-0.00150074330502499,0.0379096081846385,0.00115505361493306,"> 0.05"
136,"diff_acf_History",-0.00123987282484033,0.0375023176217264,0.0011426440317285,"> 0.05"
137,"diff_acf_History",-1.57163856275836e-04,0.0379107901706691,0.00115508962842154,"> 0.05"
138,"diff_acf_History",-0.00138378806553972,0.0371819058874681,0.00113288152692709,"> 0.05"
139,"diff_acf_History",-0.00196312768949176,0.0373093033810488,0.00113703796612073,"> 0.05"
140,"diff_acf_History",-6.0501287582048e-04,0.0367228506494435,0.00111916523838953,"> 0.05"
141,"diff_acf_History",-0.00110444346740412,0.0367077477446438,0.0011193817759286,"> 0.05"
142,"diff_acf_History",2.58880064834926e-04,0.0369798692693439,0.00112781648094524,"> 0.05"
143,"diff_acf_History",-0.00221923684993523,0.0379226810971152,0.00115657046896087,"> 0.05"
144,"diff_acf_History",-0.00293259373934274,0.0366508784053411,0.00111778287818152,"> 0.05"
145,"diff_acf_History",-0.0016021161509478,0.0367829147006488,0.00112180973692584,"> 0.05"
146,"diff_acf_History",-0.00148411306262448,0.0364896875893605,0.00111300161549057,"> 0.05"
147,"diff_acf_History",6.53592393117935e-04,0.0366127256331149,0.00111688975646887,"> 0.05"
148,"diff_acf_History",-5.63502385256107e-04,0.035997430882518,0.00109811987817472,"> 0.05"
149,"diff_acf_History",5.13538447274757e-05,0.0355425572138152,0.00108437507814614,"> 0.05"
150,"diff_acf_History",-0.00166044717900778,0.0361045521797775,0.00110152109641002,"> 0.05"
151,"diff_acf_History",-0.00174121351982321,0.0361414053361412,0.00110264545682313,"> 0.05"
152,"diff_acf_History",-0.00252649360606511,0.0352616422177734,0.00107580458562494,"> 0.05"
153,"diff_acf_History",-0.00155300635133432,0.0345285425013534,0.00105343829786743,"< 0.05"
154,"diff_acf_History",-0.00282908554512268,0.0362633156332719,0.00110649890697893,"< 0.05"
155,"diff_acf_History",-0.00177122452648409,0.0360398066960276,0.00109981228757697,"> 0.05"
156,"diff_acf_History",-0.00113207540622402,0.0358613896313427,0.00109463300351413,"< 0.05"
157,"diff_acf_History",-0.00143323520509401,0.0360668355833766,0.00110090403544698,"< 0.05"
158,"diff_acf_History",-8.08372153233648e-04,0.03415881121703,0.00104266350254006,"> 0.05"
159,"diff_acf_History",-0.00196298816860781,0.0345334598507327,0.00105409927687531,"> 0.05"
160,"diff_acf_History",-0.00174819290794097,0.0348439267119197,0.0010635759668822,"< 0.05"
161,"diff_acf_History",-0.00147751932360029,0.0343086960763432,0.00105017185631124,"> 0.05"
162,"diff_acf_History",-0.00134354932665752,0.0346232290023514,0.00105979955029419,"> 0.05"
163,"diff_acf_History",-0.00239603283653253,0.0343213215488967,0.00105055831564851,"< 0.05"
164,"diff_acf_History",-6.52131293348777e-04,0.0331036599970833,0.00101328631063318,"> 0.05"
165,"diff_acf_History",-0.00194734473805435,0.0333876682728395,0.00102197966049104,"> 0.05"
166,"diff_acf_History",-0.00149874370975237,0.0343673257633796,0.00105196648141541,"> 0.05"
167,"diff_acf_History",-0.00177716926252422,0.0338183281029654,0.00103516194034906,"> 0.05"
168,"diff_acf_History",-0.00172314254787027,0.0336129173948137,0.00102887442233305,"< 0.05"
169,"diff_acf_History",3.55168886759851e-04,0.0336200890104167,0.00102934503225249,"> 0.05"
170,"diff_acf_History",-0.00223405679811302,0.0322437233352946,9.87204894853957e-04,"> 0.05"
