"subject_id","session_id","Stimulus_History","History","Accuracy","Imbalance","RT"
106,2,54.9738219895288,72.7748691099476,46.3541666666667,65.3645833333333,3191.74166666666
106,3,57.7387486278815,53.5675082327113,45.8333333333333,60.3289473684211,2518.27970479705
106,4,52.4555903866249,51.41065830721,61.0647181628392,55.6993736951983,2462.95530216648
106,5,53.4930139720559,54.4910179640719,76.5702891326022,54.0079760717846,2244.04882478633
106,6,51.7761989342806,57.5488454706927,68.5004436557232,54.4454303460515,1900.70644257702
106,7,50.5802707930368,54.1310541310541,81.5134099616858,51.6793168880455,1499.92180746562
106,8,50.6607929515419,57.917760279965,76.7487684729064,50.8916083916084,1732.89888785912
106,9,53.517877739331,53.1633616619452,84.7120418848168,50.6037735849057,1811.32449596774
106,10,49.0825688073394,53.415559772296,81.5899581589958,50.7677725118483,1947.33702564103
106,11,52.1164021164021,55.7344064386318,86.2790697674419,50.6626506024096,1601.97838383838
106,12,49.3438320209974,55.4371002132196,83.7708830548926,50.5531914893617,1785.24056603773
106,13,50.4938271604938,54.35847208619,87.6666666666667,50.6164383561644,1811.08147410359
106,14,48.7315010570825,49.3723849372385,89.593188268685,50.3678929765886,1672.57350130322
106,15,50.1362397820163,52.3605150214592,88.3069427527406,50.5251875669882,1501.01758849558
106,16,51.2224938875306,53.0592734225621,86.3192182410423,50.5444126074499,1766.99282202557
106,17,65.4220779220779,60.8879492600423,87.8112712975098,77.1488912354805,1651.50891089108
106,18,69.0340909090909,66.8177697189483,90.4869762174405,77.554347826087,1731.19244186047
106,19,69.0442225392297,66.025641025641,93.3865450399088,77.5297346752059,1781.63902205177
106,20,67.4324324324324,73.9167374681393,83.4047109207709,77.7079796264856,1646.06242095755
106,21,68.8293370944993,70.6043956043956,87.0454545454545,77.5297346752059,1525.53756243756
106,22,64.8922686945501,71.2071778140294,83.5685483870968,77.799511002445,1258.21275337838
106,23,67.1673819742489,69.2857142857143,86.8651488616462,76.1483594864479,1722.69026548673
106,24,62.1621621621622,61.09375,84.8314606741573,75.7878315132605,1542.27809523809
107,1,58.6486486486486,64.8648648648649,52.5606469002695,61.8598382749326,3705.89692307691
107,2,51.0324483775811,49.8525073746313,81.1764705882353,52.8235294117647,3381.67395348838
107,3,56.140350877193,100,72.4137931034483,58.1034482758621,2394.21739130434
107,4,52.442996742671,55.0488599348534,92.8571428571429,50.7467532467532,2682.78054054054
107,5,46.9387755102041,48.6394557823129,87.1186440677966,50.6440677966102,2260.47894736842
107,6,49.8583569405099,55.1912568306011,85.7938718662953,50.9536784741144,2544.81003861004
107,7,52.4475524475524,53.763440860215,85.9327217125382,50.7238605898123,2577.85961538462
107,8,49.4219653179191,54.1095890410959,82.9457364341085,50.7289293849658,2515.77578947368
107,9,53.9525691699605,57.7881619937695,82.4253075571178,50.9642301710731,2399.02202247191
107,10,65.1757188498403,60.1485148514851,87.9888268156425,80,2178.44564564565
107,11,66.5835411471322,63.2231404958678,90.7239819004525,80,2104.53732057416
107,12,67.3316708229426,58.984375,91.8141592920354,80,2171.20281030445
107,13,66.25,62.8230616302187,86.8303571428571,74.6428571428571,2196.62895377129
107,14,61.2698412698413,66.9211195928753,87.8186968838527,73.1472081218274,2099.30084388186
107,15,66.1392405063291,68.1372549019608,86.3888888888889,73.398533007335,2105.99281045752
107,16,60.1789709172259,63.1192660550459,77.4847870182556,75.0549450549451,2161.53695652174
107,17,68.0288461538462,65.1769087523277,89.4957983193277,74.9814126394052,2054.32732919255
107,18,68.646080760095,68.1647940074906,86.7088607594937,74.9532710280374,2078.72330508475
107,19,66.8571428571429,69.683257918552,87.7551020408163,73.9051918735892,2340.30662983425
107,20,57.8212290502793,65.0549450549451,87.5930521091811,74.0789473684211,2396.95023923445
