"Trial","Variable","type","Mean","Sd","Error","p"
39,"diff_acf_Stimulus","glaze_only_p_osc",1.49407492974954e-04,0.0406780569985184,0.00121343709482367,"> 0.05"
40,"diff_acf_Stimulus","glaze_only_p_osc",-2.70951677481945e-04,0.0411640983577196,0.00122793583587452,"> 0.05"
41,"diff_acf_Stimulus","glaze_only_p_osc",3.33259367684936e-04,0.0399181908925432,0.00119077008985529,"> 0.05"
42,"diff_acf_Stimulus","glaze_only_p_osc",-0.00138394724063489,0.040923473240236,0.0012207579255945,"< 0.05"
43,"diff_acf_Stimulus","glaze_only_p_osc",-7.15741736503108e-04,0.0401943418062737,0.00119900774394241,"> 0.05"
44,"diff_acf_Stimulus","glaze_only_p_osc",-5.44440783798603e-04,0.0403899393182677,0.00120484246895687,"> 0.05"
45,"diff_acf_Stimulus","glaze_only_p_osc",-1.20755957686668e-04,0.0406868700041092,0.00121369998908878,"> 0.05"
46,"diff_acf_Stimulus","glaze_only_p_osc",-0.00136202240130878,0.0400961634411579,0.00119607905759574,"< 0.05"
47,"diff_acf_Stimulus","glaze_only_p_osc",-0.00103000316004137,0.0404192332079175,0.00120571631335789,"> 0.05"
48,"diff_acf_Stimulus","glaze_only_p_osc",2.24278998084262e-04,0.0407057227804173,0.00121426237234405,"> 0.05"
49,"diff_acf_Stimulus","glaze_only_p_osc",-6.89972168956947e-04,0.040279186029305,0.00120153866933817,"> 0.05"
50,"diff_acf_Stimulus","glaze_only_p_osc",-3.66443193056639e-04,0.0401807171936526,0.00119860131817931,"> 0.05"
51,"diff_acf_Stimulus","glaze_only_p_osc",-7.37922086428505e-04,0.0399599197654207,0.00119201487306302,"> 0.05"
52,"diff_acf_Stimulus","glaze_only_p_osc",-8.04498167661983e-05,0.0388862421435775,0.00115998678838154,"> 0.05"
53,"diff_acf_Stimulus","glaze_only_p_osc",-0.0014854266847419,0.0402047249719905,0.00119931747649534,"< 0.05"
54,"diff_acf_Stimulus","glaze_only_p_osc",-2.34003492627673e-04,0.0405638236517611,0.00121002948416945,"> 0.05"
55,"diff_acf_Stimulus","glaze_only_p_osc",-6.84463851125233e-04,0.0406120473497495,0.00121146800971139,"> 0.05"
56,"diff_acf_Stimulus","glaze_only_p_osc",-0.00116714439197691,0.0402205315666377,0.0011997889913538,"> 0.05"
57,"diff_acf_Stimulus","glaze_only_p_osc",-0.00160039543752906,0.0404015846361674,0.00120518985184,"< 0.05"
58,"diff_acf_Stimulus","glaze_only_p_osc",-6.73518126402273e-04,0.0393540639675972,0.00117394203592579,"> 0.05"
59,"diff_acf_Stimulus","glaze_only_p_osc",-0.00102899267779358,0.0402771620950381,0.00120147829484887,"> 0.05"
60,"diff_acf_Stimulus","glaze_only_p_osc",-0.00110914463393411,0.0398956354159993,0.00119009725408216,"> 0.05"
61,"diff_acf_Stimulus","glaze_only_p_osc",-7.00437997187626e-04,0.0398094160907727,0.00118752530902775,"> 0.05"
62,"diff_acf_Stimulus","glaze_only_p_osc",-0.00125744988108739,0.0403361822494763,0.00120323888151456,"< 0.05"
63,"diff_acf_Stimulus","glaze_only_p_osc",3.78623451689814e-04,0.0401001399590741,0.00119619767816673,"> 0.05"
64,"diff_acf_Stimulus","glaze_only_p_osc",-2.84898513549136e-04,0.0397914675122689,0.00118698989822982,"> 0.05"
65,"diff_acf_Stimulus","glaze_only_p_osc",-1.16537167164396e-04,0.0401909321591945,0.00119890603327697,"> 0.05"
66,"diff_acf_Stimulus","glaze_only_p_osc",-5.35160468392505e-05,0.0400385035013732,0.00119435904648944,"> 0.05"
67,"diff_acf_Stimulus","glaze_only_p_osc",-0.00179749826165717,0.0398059139285798,0.00118742083861223,"< 0.05"
68,"diff_acf_Stimulus","glaze_only_p_osc",-2.64542723755744e-04,0.0402390719379406,0.00120034205548593,"> 0.05"
69,"diff_acf_Stimulus","glaze_only_p_osc",-2.11421301193305e-04,0.0398925434092625,0.00119000501871134,"> 0.05"
70,"diff_acf_Stimulus","glaze_only_p_osc",-3.98336111538506e-04,0.0401904884523262,0.00119889279738487,"> 0.05"
71,"diff_acf_Stimulus","glaze_only_p_osc",-3.16823582543233e-04,0.0398912557873716,0.00118996660861307,"> 0.05"
72,"diff_acf_Stimulus","glaze_only_p_osc",-9.28004591357335e-04,0.0389356494054043,0.00116146061994278,"> 0.05"
73,"diff_acf_Stimulus","glaze_only_p_osc",3.42667398546552e-05,0.0387851235743887,0.00115697039497726,"> 0.05"
74,"diff_acf_Stimulus","glaze_only_p_osc",2.5964069732076e-04,0.0395580637890953,0.00118002740403352,"> 0.05"
75,"diff_acf_Stimulus","glaze_only_p_osc",-6.0887213206063e-04,0.0391281076401048,0.00116720169949332,"> 0.05"
76,"diff_acf_Stimulus","glaze_only_p_osc",-5.32881393398198e-04,0.0393082741276874,0.00117257611300783,"> 0.05"
77,"diff_acf_Stimulus","glaze_only_p_osc",-0.00130577946795751,0.0393960113961583,0.0011751933387068,"< 0.05"
78,"diff_acf_Stimulus","glaze_only_p_osc",3.57587693729042e-05,0.0391900708868127,0.00116905007937227,"> 0.05"
79,"diff_acf_Stimulus","glaze_only_p_osc",4.61307764832369e-04,0.0386411425783629,0.00115267540415374,"> 0.05"
80,"diff_acf_Stimulus","glaze_only_p_osc",3.38677465224065e-04,0.0390521458696853,0.00116493573998549,"> 0.05"
81,"diff_acf_Stimulus","glaze_only_p_osc",-3.85125726576089e-04,0.038922808689745,0.00116107757803137,"> 0.05"
82,"diff_acf_Stimulus","glaze_only_p_osc",-0.00142674833377737,0.0395528314063447,0.00117987132068558,"< 0.05"
83,"diff_acf_Stimulus","glaze_only_p_osc",-0.00178085938805164,0.0395508012121561,0.00117981075946118,"< 0.05"
84,"diff_acf_Stimulus","glaze_only_p_osc",-6.94468366418395e-04,0.0395279629242232,0.00117912948735025,"> 0.05"
85,"diff_acf_Stimulus","glaze_only_p_osc",-0.00135241343349848,0.038661185325952,0.00115327328456399,"< 0.05"
86,"diff_acf_Stimulus","glaze_only_p_osc",-0.00156073737062277,0.0393331437781674,0.0011733179811956,"< 0.05"
87,"diff_acf_Stimulus","glaze_only_p_osc",1.24102165644753e-04,0.038642856910417,0.00115272654312794,"> 0.05"
88,"diff_acf_Stimulus","glaze_only_p_osc",-5.20227663208224e-04,0.0383375372262875,0.00114361877697981,"> 0.05"
89,"diff_acf_Stimulus","glaze_only_p_osc",-4.2128412031285e-04,0.0385008149708711,0.00114848939486709,"> 0.05"
90,"diff_acf_Stimulus","glaze_only_p_osc",1.57799871697076e-04,0.0389817074726725,0.0011628345441531,"> 0.05"
91,"diff_acf_Stimulus","glaze_only_p_osc",-0.00151440119386055,0.0396943126908589,0.00118409174445998,"< 0.05"
92,"diff_acf_Stimulus","glaze_only_p_osc",-0.00109674642633022,0.038749244828302,0.00115590012258399,"> 0.05"
93,"diff_acf_Stimulus","glaze_only_p_osc",-2.37846774838273e-04,0.0385113160810177,0.00114880264573326,"> 0.05"
94,"diff_acf_Stimulus","glaze_only_p_osc",6.0854975579043e-04,0.0387037083256742,0.0011545417567835,"> 0.05"
95,"diff_acf_Stimulus","glaze_only_p_osc",-6.86826859678088e-04,0.0381555375576828,0.00113818967919526,"> 0.05"
96,"diff_acf_Stimulus","glaze_only_p_osc",-9.06370776513163e-04,0.0391725554367068,0.0011685275889079,"> 0.05"
97,"diff_acf_Stimulus","glaze_only_p_osc",-9.69748609993206e-04,0.0388006424933294,0.00115743332839404,"> 0.05"
98,"diff_acf_Stimulus","glaze_only_p_osc",1.33919174771236e-04,0.0387379283748002,0.00115556254981198,"> 0.05"
99,"diff_acf_Stimulus","glaze_only_p_osc",-0.00141665153534751,0.0384756716186572,0.00114773936208491,"< 0.05"
2,"diff_acf_History","glaze_only_p_osc",0.0130665061608921,0.0458133144284919,0.00136662316900675,"< 0.05"
3,"diff_acf_History","glaze_only_p_osc",0.00884707855653809,0.0496931512161761,0.0014823597166056,"< 0.05"
4,"diff_acf_History","glaze_only_p_osc",0.0102166182190737,0.0533053270019945,0.00159011186641195,"< 0.05"
5,"diff_acf_History","glaze_only_p_osc",0.0102700920123741,0.0539374939173091,0.00160896957107545,"< 0.05"
6,"diff_acf_History","glaze_only_p_osc",0.00938634403733838,0.0540365401719404,0.00161192414679369,"< 0.05"
7,"diff_acf_History","glaze_only_p_osc",0.00983332182389063,0.0554893811466919,0.00165526277360439,"< 0.05"
8,"diff_acf_History","glaze_only_p_osc",0.00878869505300853,0.0549649313909488,0.00163961830002462,"< 0.05"
9,"diff_acf_History","glaze_only_p_osc",0.00958514762363124,0.054141338924045,0.00161505032101828,"< 0.05"
10,"diff_acf_History","glaze_only_p_osc",0.0103420425087002,0.0543425495724285,0.00162105248736145,"< 0.05"
11,"diff_acf_History","glaze_only_p_osc",0.0093471545793883,0.0541458107278235,0.00161518371609626,"< 0.05"
12,"diff_acf_History","glaze_only_p_osc",0.00976438160433178,0.0535787703454185,0.00159826875296766,"< 0.05"
13,"diff_acf_History","glaze_only_p_osc",0.00811735121271097,0.0530533030444195,0.00158259392574638,"< 0.05"
14,"diff_acf_History","glaze_only_p_osc",0.0092510567477722,0.0533943451747312,0.00159276730182068,"< 0.05"
15,"diff_acf_History","glaze_only_p_osc",0.00807734635608084,0.0518345550495277,0.00154623835383945,"< 0.05"
16,"diff_acf_History","glaze_only_p_osc",0.00746305569071388,0.0519648052714591,0.00155012375207532,"< 0.05"
17,"diff_acf_History","glaze_only_p_osc",0.00697618540304904,0.0503352749245704,0.00150151443501459,"< 0.05"
18,"diff_acf_History","glaze_only_p_osc",0.00670264526254281,0.0499120809104504,0.00148889044672873,"< 0.05"
19,"diff_acf_History","glaze_only_p_osc",0.00696789692799674,0.0494761780318699,0.00147588734968727,"< 0.05"
20,"diff_acf_History","glaze_only_p_osc",0.00572496633807315,0.0498285169226521,0.0014863977110853,"< 0.05"
21,"diff_acf_History","glaze_only_p_osc",0.00519134635610021,0.047804423940551,0.00142601848727077,"< 0.05"
22,"diff_acf_History","glaze_only_p_osc",0.00403762562749309,0.048952997181033,0.0014602807278732,"< 0.05"
23,"diff_acf_History","glaze_only_p_osc",0.00532281004538577,0.0479164168789187,0.00142935926595591,"< 0.05"
24,"diff_acf_History","glaze_only_p_osc",0.004080606607498,0.0466161892048713,0.00139057313387829,"< 0.05"
25,"diff_acf_History","glaze_only_p_osc",0.00392701759853939,0.046413757742008,0.00138453455031943,"< 0.05"
26,"diff_acf_History","glaze_only_p_osc",0.00400588544008342,0.0446965934582738,0.00133331108996917,"< 0.05"
27,"diff_acf_History","glaze_only_p_osc",0.0015999468317266,0.045483066132238,0.00135677177582956,"< 0.05"
28,"diff_acf_History","glaze_only_p_osc",0.00342458051135643,0.0442028083526476,0.00131858135093419,"< 0.05"
29,"diff_acf_History","glaze_only_p_osc",0.001876062249778,0.0439468123509001,0.00131094492315057,"< 0.05"
30,"diff_acf_History","glaze_only_p_osc",0.00165324980184996,0.044368390028206,0.0013235206956859,"< 0.05"
31,"diff_acf_History","glaze_only_p_osc",0.00307485659018698,0.0434732902914324,0.00129681963608988,"< 0.05"
32,"diff_acf_History","glaze_only_p_osc",6.79574894743009e-04,0.0433478102372196,0.00129307653320647,"> 0.05"
33,"diff_acf_History","glaze_only_p_osc",7.28370092599454e-04,0.0432743349467822,0.00129088474604779,"> 0.05"
